1,383,0,0,128,1,63,2,0.654,63.1
1,383,0,1,128,1,63,2,0.636,63.4
1,383,0,2,128,1,63,2,0.634,63.6
1,383,0,3,128,1,63,2,0.626,62.8
1,383,0,4,128,1,63,2,0.623,63.5
1,383,0,5,128,1,63,2,0.62,63.9
1,383,0,6,128,1,63,2,0.612,63.5
1,383,0,7,128,1,63,2,0.617,63.6
1,383,0,8,128,1,63,2,0.612,64.2
1,383,0,9,128,1,63,2,0.612,64.4
1,383,0,10,128,1,63,2,0.609,65.3
1,383,0,11,128,1,63,2,0.611,65.7
1,383,0,12,128,1,63,2,0.607,65.1
1,383,0,13,128,1,63,2,0.604,66.2
1,383,0,14,128,1,63,2,0.605,65.5
1,383,0,15,128,1,63,2,0.604,66.2
1,383,0,16,128,1,63,2,0.599,66.6
1,383,0,17,128,1,63,2,0.602,66.3
1,383,0,18,128,1,63,2,0.6,66.0
1,383,0,19,128,1,63,2,0.602,65.8
1,383,0,20,128,1,63,2,0.603,66.1
1,383,0,21,128,1,63,2,0.599,67.1
1,383,0,22,128,1,63,2,0.601,66.8
1,383,0,23,128,1,63,2,0.601,66.1
1,383,0,24,128,1,63,2,0.599,67.2
1,383,1,0,128,1,63,2,0.682,51.4
1,383,1,1,128,1,63,2,0.672,51.1
1,383,1,2,128,1,63,2,0.667,51.4
1,383,1,3,128,1,63,2,0.667,51.2
1,383,1,4,128,1,63,2,0.664,51.4
1,383,1,5,128,1,63,2,0.665,51.4
1,383,1,6,128,1,63,2,0.664,51.3
1,383,1,7,128,1,63,2,0.664,51.1
1,383,1,8,128,1,63,2,0.663,51.4
1,383,1,9,128,1,63,2,0.663,51.3
1,383,1,10,128,1,63,2,0.66,51.3
1,383,1,11,128,1,63,2,0.663,51.4
1,383,1,12,128,1,63,2,0.661,51.1
1,383,1,13,128,1,63,2,0.662,51.3
1,383,1,14,128,1,63,2,0.661,51.4
1,383,1,15,128,1,63,2,0.663,51.4
1,383,1,16,128,1,63,2,0.662,51.2
1,383,1,17,128,1,63,2,0.661,51.0
1,383,1,18,128,1,63,2,0.661,51.4
1,383,1,19,128,1,63,2,0.662,51.3
1,383,1,20,128,1,63,2,0.662,51.4
1,383,1,21,128,1,63,2,0.658,51.4
1,383,1,22,128,1,63,2,0.656,51.3
1,383,1,23,128,1,63,2,0.659,51.3
1,383,1,24,128,1,63,2,0.658,51.4
1,383,2,0,128,1,63,2,0.655,62.5
1,383,2,1,128,1,63,2,0.638,62.3
1,383,2,2,128,1,63,2,0.632,62.6
1,383,2,3,128,1,63,2,0.628,63.2
1,383,2,4,128,1,63,2,0.627,64.3
1,383,2,5,128,1,63,2,0.622,63.4
1,383,2,6,128,1,63,2,0.618,62.9
1,383,2,7,128,1,63,2,0.621,63.2
1,383,2,8,128,1,63,2,0.621,63.0
1,383,2,9,128,1,63,2,0.616,63.5
1,383,2,10,128,1,63,2,0.62,63.7
1,383,2,11,128,1,63,2,0.618,63.4
1,383,2,12,128,1,63,2,0.619,62.6
1,383,2,13,128,1,63,2,0.619,62.2
1,383,2,14,128,1,63,2,0.625,62.8
1,383,2,15,128,1,63,2,0.615,63.4
1,383,2,16,128,1,63,2,0.617,62.9
1,383,2,17,128,1,63,2,0.619,63.7
1,383,2,18,128,1,63,2,0.616,62.0
1,383,2,19,128,1,63,2,0.619,62.8
1,383,2,20,128,1,63,2,0.611,62.6
1,383,2,21,128,1,63,2,0.616,62.2
1,383,2,22,128,1,63,2,0.613,62.7
1,383,2,23,128,1,63,2,0.61,63.1
1,383,2,24,128,1,63,2,0.609,62.9
1,383,3,0,128,1,63,2,0.681,55.0
1,383,3,1,128,1,63,2,0.663,55.4
1,383,3,2,128,1,63,2,0.65,55.3
1,383,3,3,128,1,63,2,0.644,55.2
1,383,3,4,128,1,63,2,0.64,55.9
1,383,3,5,128,1,63,2,0.637,55.7
1,383,3,6,128,1,63,2,0.636,55.0
1,383,3,7,128,1,63,2,0.627,55.7
1,383,3,8,128,1,63,2,0.63,55.7
1,383,3,9,128,1,63,2,0.629,56.4
1,383,3,10,128,1,63,2,0.628,56.7
1,383,3,11,128,1,63,2,0.624,56.2
1,383,3,12,128,1,63,2,0.625,55.8
1,383,3,13,128,1,63,2,0.622,56.6
1,383,3,14,128,1,63,2,0.624,56.2
1,383,3,15,128,1,63,2,0.626,56.4
1,383,3,16,128,1,63,2,0.624,56.4
1,383,3,17,128,1,63,2,0.623,57.1
1,383,3,18,128,1,63,2,0.621,56.7
1,383,3,19,128,1,63,2,0.624,56.2
1,383,3,20,128,1,63,2,0.622,56.6
1,383,3,21,128,1,63,2,0.62,56.3
1,383,3,22,128,1,63,2,0.617,55.6
1,383,3,23,128,1,63,2,0.619,56.3
1,383,3,24,128,1,63,2,0.62,56.6
1,383,4,0,128,1,63,2,0.681,51.9
1,383,4,1,128,1,63,2,0.673,51.8
1,383,4,2,128,1,63,2,0.669,51.4
1,383,4,3,128,1,63,2,0.67,51.4
1,383,4,4,128,1,63,2,0.667,51.1
1,383,4,5,128,1,63,2,0.666,51.1
1,383,4,6,128,1,63,2,0.666,51.5
1,383,4,7,128,1,63,2,0.665,50.9
1,383,4,8,128,1,63,2,0.665,51.2
1,383,4,9,128,1,63,2,0.665,51.5
1,383,4,10,128,1,63,2,0.663,51.1
1,383,4,11,128,1,63,2,0.665,51.2
1,383,4,12,128,1,63,2,0.665,51.6
1,383,4,13,128,1,63,2,0.665,51.5
1,383,4,14,128,1,63,2,0.662,51.4
1,383,4,15,128,1,63,2,0.662,51.5
1,383,4,16,128,1,63,2,0.665,50.9
1,383,4,17,128,1,63,2,0.663,51.5
1,383,4,18,128,1,63,2,0.66,51.5
1,383,4,19,128,1,63,2,0.659,50.5
1,383,4,20,128,1,63,2,0.663,51.6
1,383,4,21,128,1,63,2,0.662,51.3
1,383,4,22,128,1,63,2,0.659,51.5
1,383,4,23,128,1,63,2,0.662,51.0
1,383,4,24,128,1,63,2,0.661,51.1
2,570,0,0,128,2,62,2,0.677,51.5
2,570,0,1,128,2,62,2,0.655,54.1
2,570,0,2,128,2,62,2,0.631,66.2
2,570,0,3,128,2,62,2,0.58,70.5
2,570,0,4,128,2,62,2,0.56,71.1
2,570,0,5,128,2,62,2,0.547,70.7
2,570,0,6,128,2,62,2,0.543,71.9
2,570,0,7,128,2,62,2,0.538,73.8
2,570,0,8,128,2,62,2,0.538,73.7
2,570,0,9,128,2,62,2,0.534,72.8
2,570,0,10,128,2,62,2,0.534,73.2
2,570,0,11,128,2,62,2,0.525,73.4
2,570,0,12,128,2,62,2,0.529,72.9
2,570,0,13,128,2,62,2,0.523,72.7
2,570,0,14,128,2,62,2,0.519,73.1
2,570,0,15,128,2,62,2,0.524,72.7
2,570,0,16,128,2,62,2,0.524,73.2
2,570,0,17,128,2,62,2,0.518,73.3
2,570,0,18,128,2,62,2,0.519,73.4
2,570,0,19,128,2,62,2,0.518,73.9
2,570,0,20,128,2,62,2,0.523,73.3
2,570,0,21,128,2,62,2,0.521,73.0
2,570,0,22,128,2,62,2,0.514,74.2
2,570,0,23,128,2,62,2,0.512,74.0
2,570,0,24,128,2,62,2,0.515,72.0
2,570,1,0,128,2,62,2,0.678,52.2
2,570,1,1,128,2,62,2,0.657,52.6
2,570,1,2,128,2,62,2,0.631,60.7
2,570,1,3,128,2,62,2,0.578,68.7
2,570,1,4,128,2,62,2,0.562,70.1
2,570,1,5,128,2,62,2,0.554,70.3
2,570,1,6,128,2,62,2,0.546,69.9
2,570,1,7,128,2,62,2,0.546,70.8
2,570,1,8,128,2,62,2,0.541,70.7
2,570,1,9,128,2,62,2,0.542,71.1
2,570,1,10,128,2,62,2,0.531,71.0
2,570,1,11,128,2,62,2,0.543,70.8
2,570,1,12,128,2,62,2,0.532,71.5
2,570,1,13,128,2,62,2,0.533,71.6
2,570,1,14,128,2,62,2,0.529,71.7
2,570,1,15,128,2,62,2,0.538,71.9
2,570,1,16,128,2,62,2,0.526,71.4
2,570,1,17,128,2,62,2,0.537,71.0
2,570,1,18,128,2,62,2,0.53,72.0
2,570,1,19,128,2,62,2,0.531,72.2
2,570,1,20,128,2,62,2,0.531,71.9
2,570,1,21,128,2,62,2,0.523,72.6
2,570,1,22,128,2,62,2,0.523,71.2
2,570,1,23,128,2,62,2,0.522,72.3
2,570,1,24,128,2,62,2,0.526,71.9
2,570,2,0,128,2,62,2,0.638,66.8
2,570,2,1,128,2,62,2,0.588,67.2
2,570,2,2,128,2,62,2,0.574,67.4
2,570,2,3,128,2,62,2,0.57,67.7
2,570,2,4,128,2,62,2,0.566,67.9
2,570,2,5,128,2,62,2,0.565,67.7
2,570,2,6,128,2,62,2,0.562,67.4
2,570,2,7,128,2,62,2,0.563,66.9
2,570,2,8,128,2,62,2,0.561,67.9
2,570,2,9,128,2,62,2,0.556,67.6
2,570,2,10,128,2,62,2,0.563,67.8
2,570,2,11,128,2,62,2,0.565,68.0
2,570,2,12,128,2,62,2,0.557,68.1
2,570,2,13,128,2,62,2,0.558,67.8
2,570,2,14,128,2,62,2,0.557,67.6
2,570,2,15,128,2,62,2,0.555,67.5
2,570,2,16,128,2,62,2,0.558,68.1
2,570,2,17,128,2,62,2,0.559,67.6
2,570,2,18,128,2,62,2,0.556,68.1
2,570,2,19,128,2,62,2,0.551,68.4
2,570,2,20,128,2,62,2,0.555,67.8
2,570,2,21,128,2,62,2,0.556,67.5
2,570,2,22,128,2,62,2,0.555,67.8
2,570,2,23,128,2,62,2,0.552,67.5
2,570,2,24,128,2,62,2,0.553,67.7
2,570,3,0,128,2,62,2,0.673,51.1
2,570,3,1,128,2,62,2,0.658,51.3
2,570,3,2,128,2,62,2,0.639,54.2
2,570,3,3,128,2,62,2,0.611,69.1
2,570,3,4,128,2,62,2,0.58,70.7
2,570,3,5,128,2,62,2,0.566,70.8
2,570,3,6,128,2,62,2,0.557,71.6
2,570,3,7,128,2,62,2,0.553,72.4
2,570,3,8,128,2,62,2,0.545,72.7
2,570,3,9,128,2,62,2,0.539,73.0
2,570,3,10,128,2,62,2,0.537,73.4
2,570,3,11,128,2,62,2,0.535,73.2
2,570,3,12,128,2,62,2,0.532,73.7
2,570,3,13,128,2,62,2,0.53,74.6
2,570,3,14,128,2,62,2,0.531,74.4
2,570,3,15,128,2,62,2,0.534,73.7
2,570,3,16,128,2,62,2,0.529,74.1
2,570,3,17,128,2,62,2,0.527,74.8
2,570,3,18,128,2,62,2,0.532,74.3
2,570,3,19,128,2,62,2,0.522,74.3
2,570,3,20,128,2,62,2,0.527,74.1
2,570,3,21,128,2,62,2,0.522,74.8
2,570,3,22,128,2,62,2,0.527,73.9
2,570,3,23,128,2,62,2,0.521,74.9
2,570,3,24,128,2,62,2,0.521,74.3
2,570,4,0,128,2,62,2,0.677,50.9
2,570,4,1,128,2,62,2,0.649,59.5
2,570,4,2,128,2,62,2,0.603,70.1
2,570,4,3,128,2,62,2,0.579,71.3
2,570,4,4,128,2,62,2,0.57,71.4
2,570,4,5,128,2,62,2,0.563,72.8
2,570,4,6,128,2,62,2,0.563,73.0
2,570,4,7,128,2,62,2,0.56,72.3
2,570,4,8,128,2,62,2,0.554,71.5
2,570,4,9,128,2,62,2,0.551,72.5
2,570,4,10,128,2,62,2,0.551,72.9
2,570,4,11,128,2,62,2,0.548,73.1
2,570,4,12,128,2,62,2,0.546,72.6
2,570,4,13,128,2,62,2,0.546,73.3
2,570,4,14,128,2,62,2,0.547,72.6
2,570,4,15,128,2,62,2,0.542,72.6
2,570,4,16,128,2,62,2,0.543,72.5
2,570,4,17,128,2,62,2,0.541,73.6
2,570,4,18,128,2,62,2,0.543,74.1
2,570,4,19,128,2,62,2,0.544,74.1
2,570,4,20,128,2,62,2,0.542,73.5
2,570,4,21,128,2,62,2,0.54,72.4
2,570,4,22,128,2,62,2,0.536,72.9
2,570,4,23,128,2,62,2,0.535,72.7
2,570,4,24,128,2,62,2,0.54,73.3
3,755,0,0,128,3,61,2,0.675,52.6
3,755,0,1,128,3,61,2,0.64,61.1
3,755,0,2,128,3,61,2,0.588,72.5
3,755,0,3,128,3,61,2,0.561,73.1
3,755,0,4,128,3,61,2,0.55,74.4
3,755,0,5,128,3,61,2,0.541,75.0
3,755,0,6,128,3,61,2,0.537,74.3
3,755,0,7,128,3,61,2,0.534,75.1
3,755,0,8,128,3,61,2,0.532,75.5
3,755,0,9,128,3,61,2,0.523,75.5
3,755,0,10,128,3,61,2,0.529,74.5
3,755,0,11,128,3,61,2,0.523,75.5
3,755,0,12,128,3,61,2,0.518,75.3
3,755,0,13,128,3,61,2,0.518,75.0
3,755,0,14,128,3,61,2,0.517,75.7
3,755,0,15,128,3,61,2,0.514,75.0
3,755,0,16,128,3,61,2,0.516,74.9
3,755,0,17,128,3,61,2,0.516,75.6
3,755,0,18,128,3,61,2,0.511,75.1
3,755,0,19,128,3,61,2,0.515,75.2
3,755,0,20,128,3,61,2,0.508,74.5
3,755,0,21,128,3,61,2,0.507,75.4
3,755,0,22,128,3,61,2,0.507,75.2
3,755,0,23,128,3,61,2,0.508,75.2
3,755,0,24,128,3,61,2,0.507,74.5
3,755,1,0,128,3,61,2,0.657,66.6
3,755,1,1,128,3,61,2,0.58,69.9
3,755,1,2,128,3,61,2,0.519,71.7
3,755,1,3,128,3,61,2,0.499,72.0
3,755,1,4,128,3,61,2,0.487,73.1
3,755,1,5,128,3,61,2,0.474,73.0
3,755,1,6,128,3,61,2,0.467,73.8
3,755,1,7,128,3,61,2,0.459,74.1
3,755,1,8,128,3,61,2,0.459,73.7
3,755,1,9,128,3,61,2,0.452,73.8
3,755,1,10,128,3,61,2,0.449,74.0
3,755,1,11,128,3,61,2,0.442,74.2
3,755,1,12,128,3,61,2,0.44,73.7
3,755,1,13,128,3,61,2,0.435,73.6
3,755,1,14,128,3,61,2,0.43,74.8
3,755,1,15,128,3,61,2,0.433,74.7
3,755,1,16,128,3,61,2,0.426,75.1
3,755,1,17,128,3,61,2,0.426,74.5
3,755,1,18,128,3,61,2,0.432,73.8
3,755,1,19,128,3,61,2,0.42,74.8
3,755,1,20,128,3,61,2,0.428,74.2
3,755,1,21,128,3,61,2,0.424,73.7
3,755,1,22,128,3,61,2,0.419,73.5
3,755,1,23,128,3,61,2,0.411,74.4
3,755,1,24,128,3,61,2,0.422,73.8
3,755,2,0,128,3,61,2,0.676,51.4
3,755,2,1,128,3,61,2,0.634,67.7
3,755,2,2,128,3,61,2,0.581,68.2
3,755,2,3,128,3,61,2,0.562,71.4
3,755,2,4,128,3,61,2,0.543,73.0
3,755,2,5,128,3,61,2,0.538,73.2
3,755,2,6,128,3,61,2,0.532,72.5
3,755,2,7,128,3,61,2,0.533,73.1
3,755,2,8,128,3,61,2,0.524,72.3
3,755,2,9,128,3,61,2,0.523,72.5
3,755,2,10,128,3,61,2,0.519,73.2
3,755,2,11,128,3,61,2,0.519,71.7
3,755,2,12,128,3,61,2,0.511,72.8
3,755,2,13,128,3,61,2,0.522,73.5
3,755,2,14,128,3,61,2,0.519,72.2
3,755,2,15,128,3,61,2,0.515,72.5
3,755,2,16,128,3,61,2,0.515,73.3
3,755,2,17,128,3,61,2,0.513,71.9
3,755,2,18,128,3,61,2,0.513,72.1
3,755,2,19,128,3,61,2,0.509,73.2
3,755,2,20,128,3,61,2,0.511,72.3
3,755,2,21,128,3,61,2,0.507,72.7
3,755,2,22,128,3,61,2,0.511,73.4
3,755,2,23,128,3,61,2,0.508,71.5
3,755,2,24,128,3,61,2,0.51,73.1
3,755,3,0,128,3,61,2,0.643,68.5
3,755,3,1,128,3,61,2,0.538,73.9
3,755,3,2,128,3,61,2,0.496,75.5
3,755,3,3,128,3,61,2,0.478,75.6
3,755,3,4,128,3,61,2,0.467,76.3
3,755,3,5,128,3,61,2,0.459,75.5
3,755,3,6,128,3,61,2,0.455,75.2
3,755,3,7,128,3,61,2,0.444,75.5
3,755,3,8,128,3,61,2,0.435,75.5
3,755,3,9,128,3,61,2,0.432,75.6
3,755,3,10,128,3,61,2,0.423,75.3
3,755,3,11,128,3,61,2,0.425,75.6
3,755,3,12,128,3,61,2,0.423,75.6
3,755,3,13,128,3,61,2,0.422,76.8
3,755,3,14,128,3,61,2,0.417,76.1
3,755,3,15,128,3,61,2,0.413,74.9
3,755,3,16,128,3,61,2,0.415,75.5
3,755,3,17,128,3,61,2,0.409,76.1
3,755,3,18,128,3,61,2,0.412,76.1
3,755,3,19,128,3,61,2,0.404,75.6
3,755,3,20,128,3,61,2,0.406,76.1
3,755,3,21,128,3,61,2,0.408,76.0
3,755,3,22,128,3,61,2,0.409,75.8
3,755,3,23,128,3,61,2,0.405,75.4
3,755,3,24,128,3,61,2,0.401,75.4
3,755,4,0,128,3,61,2,0.643,69.6
3,755,4,1,128,3,61,2,0.566,70.9
3,755,4,2,128,3,61,2,0.544,71.4
3,755,4,3,128,3,61,2,0.541,70.9
3,755,4,4,128,3,61,2,0.53,71.8
3,755,4,5,128,3,61,2,0.522,70.9
3,755,4,6,128,3,61,2,0.519,71.5
3,755,4,7,128,3,61,2,0.526,71.7
3,755,4,8,128,3,61,2,0.52,70.7
3,755,4,9,128,3,61,2,0.517,71.4
3,755,4,10,128,3,61,2,0.52,71.4
3,755,4,11,128,3,61,2,0.518,70.8
3,755,4,12,128,3,61,2,0.512,71.0
3,755,4,13,128,3,61,2,0.519,70.7
3,755,4,14,128,3,61,2,0.515,70.9
3,755,4,15,128,3,61,2,0.514,70.9
3,755,4,16,128,3,61,2,0.521,70.8
3,755,4,17,128,3,61,2,0.514,71.2
3,755,4,18,128,3,61,2,0.509,71.2
3,755,4,19,128,3,61,2,0.509,70.7
3,755,4,20,128,3,61,2,0.515,70.9
3,755,4,21,128,3,61,2,0.508,71.0
3,755,4,22,128,3,61,2,0.509,71.0
3,755,4,23,128,3,61,2,0.512,71.0
3,755,4,24,128,3,61,2,0.512,71.5
4,938,0,0,128,4,60,2,0.635,68.5
4,938,0,1,128,4,60,2,0.576,70.1
4,938,0,2,128,4,60,2,0.522,73.0
4,938,0,3,128,4,60,2,0.47,73.9
4,938,0,4,128,4,60,2,0.455,75.8
4,938,0,5,128,4,60,2,0.441,76.7
4,938,0,6,128,4,60,2,0.427,76.8
4,938,0,7,128,4,60,2,0.425,77.3
4,938,0,8,128,4,60,2,0.412,77.4
4,938,0,9,128,4,60,2,0.41,77.5
4,938,0,10,128,4,60,2,0.408,76.9
4,938,0,11,128,4,60,2,0.402,77.2
4,938,0,12,128,4,60,2,0.399,77.0
4,938,0,13,128,4,60,2,0.397,76.1
4,938,0,14,128,4,60,2,0.393,76.5
