1,7490,0,0,128,32,96,2,0.532,80.5
1,7490,0,1,128,32,96,2,0.345,83.4
1,7490,0,2,128,32,96,2,0.293,83.5
1,7490,0,3,128,32,96,2,0.254,84.5
1,7490,0,4,128,32,96,2,0.227,83.8
1,7490,0,5,128,32,96,2,0.201,83.9
1,7490,0,6,128,32,96,2,0.178,83.5
1,7490,0,7,128,32,96,2,0.154,83.8
1,7490,0,8,128,32,96,2,0.138,84.8
1,7490,0,9,128,32,96,2,0.122,84.1
1,7490,0,10,128,32,96,2,0.102,84.0
1,7490,0,11,128,32,96,2,0.091,84.5
1,7490,0,12,128,32,96,2,0.079,84.5
1,7490,0,13,128,32,96,2,0.068,85.3
1,7490,0,14,128,32,96,2,0.058,84.5
1,7490,0,15,128,32,96,2,0.053,83.6
1,7490,0,16,128,32,96,2,0.046,84.6
1,7490,0,17,128,32,96,2,0.038,83.7
1,7490,0,18,128,32,96,2,0.036,84.4
1,7490,0,19,128,32,96,2,0.03,84.3
1,7490,0,20,128,32,96,2,0.026,85.0
1,7490,0,21,128,32,96,2,0.021,84.5
1,7490,0,22,128,32,96,2,0.025,84.5
1,7490,0,23,128,32,96,2,0.02,85.2
1,7490,0,24,128,32,96,2,0.016,85.2
1,7490,1,0,128,32,96,2,0.517,79.8
1,7490,1,1,128,32,96,2,0.343,83.3
1,7490,1,2,128,32,96,2,0.279,83.1
1,7490,1,3,128,32,96,2,0.257,83.6
1,7490,1,4,128,32,96,2,0.232,83.2
1,7490,1,5,128,32,96,2,0.205,83.6
1,7490,1,6,128,32,96,2,0.192,83.8
1,7490,1,7,128,32,96,2,0.169,84.1
1,7490,1,8,128,32,96,2,0.147,84.4
1,7490,1,9,128,32,96,2,0.138,84.7
1,7490,1,10,128,32,96,2,0.119,84.2
1,7490,1,11,128,32,96,2,0.109,83.1
1,7490,1,12,128,32,96,2,0.094,83.8
1,7490,1,13,128,32,96,2,0.087,83.8
1,7490,1,14,128,32,96,2,0.074,83.8
1,7490,1,15,128,32,96,2,0.064,84.3
1,7490,1,16,128,32,96,2,0.058,85.0
1,7490,1,17,128,32,96,2,0.051,84.4
1,7490,1,18,128,32,96,2,0.049,84.5
1,7490,1,19,128,32,96,2,0.039,84.9
1,7490,1,20,128,32,96,2,0.035,83.9
1,7490,1,21,128,32,96,2,0.038,84.2
1,7490,1,22,128,32,96,2,0.027,85.0
1,7490,1,23,128,32,96,2,0.026,84.6
1,7490,1,24,128,32,96,2,0.03,85.3
1,7490,2,0,128,32,96,2,0.561,78.5
1,7490,2,1,128,32,96,2,0.386,81.5
1,7490,2,2,128,32,96,2,0.309,83.9
1,7490,2,3,128,32,96,2,0.271,83.3
1,7490,2,4,128,32,96,2,0.241,85.0
1,7490,2,5,128,32,96,2,0.21,85.2
1,7490,2,6,128,32,96,2,0.179,85.1
1,7490,2,7,128,32,96,2,0.162,85.2
1,7490,2,8,128,32,96,2,0.14,85.0
1,7490,2,9,128,32,96,2,0.125,84.8
1,7490,2,10,128,32,96,2,0.105,85.5
1,7490,2,11,128,32,96,2,0.094,85.3
1,7490,2,12,128,32,96,2,0.08,85.3
1,7490,2,13,128,32,96,2,0.079,85.6
1,7490,2,14,128,32,96,2,0.065,85.6
1,7490,2,15,128,32,96,2,0.059,85.6
1,7490,2,16,128,32,96,2,0.05,85.1
1,7490,2,17,128,32,96,2,0.045,85.8
1,7490,2,18,128,32,96,2,0.042,85.2
1,7490,2,19,128,32,96,2,0.039,84.6
1,7490,2,20,128,32,96,2,0.033,85.0
1,7490,2,21,128,32,96,2,0.029,85.7
1,7490,2,22,128,32,96,2,0.028,84.9
1,7490,2,23,128,32,96,2,0.023,85.5
1,7490,2,24,128,32,96,2,0.022,85.7
1,7490,3,0,128,32,96,2,0.551,80.5
1,7490,3,1,128,32,96,2,0.358,82.5
1,7490,3,2,128,32,96,2,0.3,83.5
1,7490,3,3,128,32,96,2,0.266,84.6
1,7490,3,4,128,32,96,2,0.24,84.7
1,7490,3,5,128,32,96,2,0.207,85.2
1,7490,3,6,128,32,96,2,0.189,84.6
1,7490,3,7,128,32,96,2,0.166,85.2
1,7490,3,8,128,32,96,2,0.144,85.1
1,7490,3,9,128,32,96,2,0.128,86.2
1,7490,3,10,128,32,96,2,0.112,85.8
1,7490,3,11,128,32,96,2,0.098,85.8
1,7490,3,12,128,32,96,2,0.09,85.5
1,7490,3,13,128,32,96,2,0.076,86.1
1,7490,3,14,128,32,96,2,0.067,86.2
1,7490,3,15,128,32,96,2,0.056,86.3
1,7490,3,16,128,32,96,2,0.049,86.4
1,7490,3,17,128,32,96,2,0.041,86.4
1,7490,3,18,128,32,96,2,0.037,85.7
1,7490,3,19,128,32,96,2,0.036,85.6
1,7490,3,20,128,32,96,2,0.03,86.3
1,7490,3,21,128,32,96,2,0.028,86.3
1,7490,3,22,128,32,96,2,0.025,85.9
1,7490,3,23,128,32,96,2,0.03,86.3
1,7490,3,24,128,32,96,2,0.021,86.5
1,7490,4,0,128,32,96,2,0.556,79.9
1,7490,4,1,128,32,96,2,0.353,82.7
1,7490,4,2,128,32,96,2,0.291,83.6
1,7490,4,3,128,32,96,2,0.268,82.8
