1,777,0,59,2,2,25,25,2,0.018,99.7
1,777,0,60,2,2,25,25,2,0.02,99.7
1,777,0,61,2,2,25,25,2,0.015,99.7
1,777,0,62,2,2,25,25,2,0.015,99.5
1,777,0,63,2,2,25,25,2,0.02,99.7
1,777,0,64,2,2,25,25,2,0.02,99.5
1,777,0,65,2,2,25,25,2,0.018,99.5
1,777,0,66,2,2,25,25,2,0.019,99.2
1,777,0,67,2,2,25,25,2,0.012,99.7
1,777,0,68,2,2,25,25,2,0.013,99.7
1,777,0,69,2,2,25,25,2,0.017,99.5
1,777,0,70,2,2,25,25,2,0.016,99.5
1,777,0,71,2,2,25,25,2,0.018,99.5
1,777,0,72,2,2,25,25,2,0.012,99.7
1,777,0,73,2,2,25,25,2,0.023,99.7
1,777,0,74,2,2,25,25,2,0.015,99.5
1,777,0,75,2,2,25,25,2,0.018,99.7
1,777,0,76,2,2,25,25,2,0.018,99.2
1,777,0,77,2,2,25,25,2,0.015,99.7
1,777,0,78,2,2,25,25,2,0.018,99.7
1,777,0,79,2,2,25,25,2,0.014,99.7
1,777,0,80,2,2,25,25,2,0.014,99.7
1,777,0,81,2,2,25,25,2,0.015,98.9
1,777,0,82,2,2,25,25,2,0.026,99.7
1,777,0,83,2,2,25,25,2,0.016,99.7
1,777,0,84,2,2,25,25,2,0.011,99.5
1,777,0,85,2,2,25,25,2,0.011,98.9
1,777,0,86,2,2,25,25,2,0.012,99.5
1,777,0,87,2,2,25,25,2,0.016,99.7
1,777,0,88,2,2,25,25,2,0.012,99.7
1,777,0,89,2,2,25,25,2,0.011,99.7
1,777,0,90,2,2,25,25,2,0.011,99.7
1,777,0,91,2,2,25,25,2,0.013,99.7
1,777,0,92,2,2,25,25,2,0.013,99.7
1,777,0,93,2,2,25,25,2,0.016,99.5
1,777,0,94,2,2,25,25,2,0.014,99.7
1,777,0,95,2,2,25,25,2,0.012,99.5
1,777,0,96,2,2,25,25,2,0.012,99.7
1,777,0,97,2,2,25,25,2,0.012,99.7
1,777,0,98,2,2,25,25,2,0.011,99.7
1,777,0,99,2,2,25,25,2,0.011,99.7
1,777,1,0,2,2,25,25,2,0.555,82.4
1,777,1,1,2,2,25,25,2,0.368,92.3
1,777,1,2,2,2,25,25,2,0.236,96.8
1,777,1,3,2,2,25,25,2,0.156,97.6
1,777,1,4,2,2,25,25,2,0.131,97.9
1,777,1,5,2,2,25,25,2,0.118,97.9
1,777,1,6,2,2,25,25,2,0.098,97.6
1,777,1,7,2,2,25,25,2,0.078,97.9
1,777,1,8,2,2,25,25,2,0.081,97.9
1,777,1,9,2,2,25,25,2,0.065,98.1
1,777,1,10,2,2,25,25,2,0.068,98.4
1,777,1,11,2,2,25,25,2,0.069,98.4
1,777,1,12,2,2,25,25,2,0.053,98.9
1,777,1,13,2,2,25,25,2,0.049,98.9
1,777,1,14,2,2,25,25,2,0.049,98.9
1,777,1,15,2,2,25,25,2,0.037,98.9
1,777,1,16,2,2,25,25,2,0.044,98.7
1,777,1,17,2,2,25,25,2,0.038,98.9
1,777,1,18,2,2,25,25,2,0.044,98.9
1,777,1,19,2,2,25,25,2,0.035,98.9
1,777,1,20,2,2,25,25,2,0.035,98.9
1,777,1,21,2,2,25,25,2,0.032,98.9
1,777,1,22,2,2,25,25,2,0.031,98.9
1,777,1,23,2,2,25,25,2,0.03,98.9
1,777,1,24,2,2,25,25,2,0.028,99.2
1,777,1,25,2,2,25,25,2,0.029,99.2
1,777,1,26,2,2,25,25,2,0.033,99.2
1,777,1,27,2,2,25,25,2,0.024,99.2
1,777,1,28,2,2,25,25,2,0.024,99.2
1,777,1,29,2,2,25,25,2,0.027,99.2
1,777,1,30,2,2,25,25,2,0.026,99.2
1,777,1,31,2,2,25,25,2,0.023,99.2
1,777,1,32,2,2,25,25,2,0.025,99.2
1,777,1,33,2,2,25,25,2,0.024,99.2
1,777,1,34,2,2,25,25,2,0.025,99.2
1,777,1,35,2,2,25,25,2,0.025,99.2
1,777,1,36,2,2,25,25,2,0.022,99.2
1,777,1,37,2,2,25,25,2,0.024,99.2
1,777,1,38,2,2,25,25,2,0.016,99.2
1,777,1,39,2,2,25,25,2,0.016,99.2
1,777,1,40,2,2,25,25,2,0.026,98.9
1,777,1,41,2,2,25,25,2,0.017,99.2
1,777,1,42,2,2,25,25,2,0.019,99.2
1,777,1,43,2,2,25,25,2,0.02,99.2
1,777,1,44,2,2,25,25,2,0.019,99.2
1,777,1,45,2,2,25,25,2,0.02,99.2
1,777,1,46,2,2,25,25,2,0.014,99.2
1,777,1,47,2,2,25,25,2,0.013,99.2
1,777,1,48,2,2,25,25,2,0.017,99.2
1,777,1,49,2,2,25,25,2,0.018,99.2
1,777,1,50,2,2,25,25,2,0.016,99.2
1,777,1,51,2,2,25,25,2,0.014,99.2
1,777,1,52,2,2,25,25,2,0.014,99.2
1,777,1,53,2,2,25,25,2,0.014,99.2
1,777,1,54,2,2,25,25,2,0.012,99.2
1,777,1,55,2,2,25,25,2,0.015,99.2
1,777,1,56,2,2,25,25,2,0.016,99.2
1,777,1,57,2,2,25,25,2,0.012,99.2
1,777,1,58,2,2,25,25,2,0.017,99.2
1,777,1,59,2,2,25,25,2,0.015,99.2
1,777,1,60,2,2,25,25,2,0.013,99.2
1,777,1,61,2,2,25,25,2,0.015,99.2
1,777,1,62,2,2,25,25,2,0.011,99.2
1,777,1,63,2,2,25,25,2,0.017,99.2
1,777,1,64,2,2,25,25,2,0.013,99.2
1,777,1,65,2,2,25,25,2,0.014,99.2
1,777,1,66,2,2,25,25,2,0.01,99.2
1,777,1,67,2,2,25,25,2,0.017,97.9
1,777,1,68,2,2,25,25,2,0.016,99.2
1,777,1,69,2,2,25,25,2,0.01,99.2
1,777,1,70,2,2,25,25,2,0.013,99.2
1,777,1,71,2,2,25,25,2,0.008,99.2
1,777,1,72,2,2,25,25,2,0.013,98.4
1,777,1,73,2,2,25,25,2,0.012,99.2
1,777,1,74,2,2,25,25,2,0.011,99.2
1,777,1,75,2,2,25,25,2,0.011,99.2
1,777,1,76,2,2,25,25,2,0.011,99.2
1,777,1,77,2,2,25,25,2,0.014,99.2
1,777,1,78,2,2,25,25,2,0.011,99.5
1,777,1,79,2,2,25,25,2,0.014,99.5
1,777,1,80,2,2,25,25,2,0.01,99.2
1,777,1,81,2,2,25,25,2,0.018,99.5
1,777,1,82,2,2,25,25,2,0.012,99.2
1,777,1,83,2,2,25,25,2,0.014,99.5
1,777,1,84,2,2,25,25,2,0.008,99.2
1,777,1,85,2,2,25,25,2,0.01,99.2
1,777,1,86,2,2,25,25,2,0.015,99.2
1,777,1,87,2,2,25,25,2,0.015,99.5
1,777,1,88,2,2,25,25,2,0.011,99.2
1,777,1,89,2,2,25,25,2,0.009,99.2
1,777,1,90,2,2,25,25,2,0.009,99.2
1,777,1,91,2,2,25,25,2,0.012,99.2
1,777,1,92,2,2,25,25,2,0.012,99.7
1,777,1,93,2,2,25,25,2,0.01,99.5
1,777,1,94,2,2,25,25,2,0.007,99.5
1,777,1,95,2,2,25,25,2,0.012,99.5
1,777,1,96,2,2,25,25,2,0.008,99.5
1,777,1,97,2,2,25,25,2,0.01,99.2
1,777,1,98,2,2,25,25,2,0.013,99.7
1,777,1,99,2,2,25,25,2,0.007,99.2
1,777,2,0,2,2,25,25,2,0.501,84.0
1,777,2,1,2,2,25,25,2,0.276,94.9
1,777,2,2,2,2,25,25,2,0.176,96.5
1,777,2,3,2,2,25,25,2,0.13,96.0
1,777,2,4,2,2,25,25,2,0.128,96.0
1,777,2,5,2,2,25,25,2,0.1,96.3
1,777,2,6,2,2,25,25,2,0.095,97.1
1,777,2,7,2,2,25,25,2,0.082,97.3
1,777,2,8,2,2,25,25,2,0.065,97.3
1,777,2,9,2,2,25,25,2,0.067,97.6
1,777,2,10,2,2,25,25,2,0.07,98.4
1,777,2,11,2,2,25,25,2,0.062,98.1
1,777,2,12,2,2,25,25,2,0.059,98.1
1,777,2,13,2,2,25,25,2,0.046,98.4
1,777,2,14,2,2,25,25,2,0.045,98.9
1,777,2,15,2,2,25,25,2,0.047,98.9
1,777,2,16,2,2,25,25,2,0.047,98.9
1,777,2,17,2,2,25,25,2,0.04,99.2
1,777,2,18,2,2,25,25,2,0.041,98.9
1,777,2,19,2,2,25,25,2,0.041,99.2
1,777,2,20,2,2,25,25,2,0.034,98.9
1,777,2,21,2,2,25,25,2,0.035,99.2
1,777,2,22,2,2,25,25,2,0.026,98.9
1,777,2,23,2,2,25,25,2,0.033,99.2
1,777,2,24,2,2,25,25,2,0.03,98.9
1,777,2,25,2,2,25,25,2,0.03,99.2
1,777,2,26,2,2,25,25,2,0.03,98.9
1,777,2,27,2,2,25,25,2,0.024,99.2
1,777,2,28,2,2,25,25,2,0.029,98.9
1,777,2,29,2,2,25,25,2,0.029,99.2
1,777,2,30,2,2,25,25,2,0.023,99.2
1,777,2,31,2,2,25,25,2,0.031,99.2
1,777,2,32,2,2,25,25,2,0.023,99.2
1,777,2,33,2,2,25,25,2,0.024,99.2
1,777,2,34,2,2,25,25,2,0.016,98.9
1,777,2,35,2,2,25,25,2,0.021,99.2
1,777,2,36,2,2,25,25,2,0.021,99.2
1,777,2,37,2,2,25,25,2,0.023,98.9
1,777,2,38,2,2,25,25,2,0.028,99.2
1,777,2,39,2,2,25,25,2,0.023,99.2
1,777,2,40,2,2,25,25,2,0.021,99.2
1,777,2,41,2,2,25,25,2,0.018,99.2
1,777,2,42,2,2,25,25,2,0.015,99.2
1,777,2,43,2,2,25,25,2,0.013,99.2
1,777,2,44,2,2,25,25,2,0.019,99.2
1,777,2,45,2,2,25,25,2,0.021,99.2
1,777,2,46,2,2,25,25,2,0.021,99.2
1,777,2,47,2,2,25,25,2,0.018,98.9
1,777,2,48,2,2,25,25,2,0.018,99.2
1,777,2,49,2,2,25,25,2,0.017,99.2
1,777,2,50,2,2,25,25,2,0.014,99.2
1,777,2,51,2,2,25,25,2,0.021,98.7
1,777,2,52,2,2,25,25,2,0.015,99.2
1,777,2,53,2,2,25,25,2,0.016,99.2
1,777,2,54,2,2,25,25,2,0.016,99.2
1,777,2,55,2,2,25,25,2,0.017,99.2
1,777,2,56,2,2,25,25,2,0.012,99.2
1,777,2,57,2,2,25,25,2,0.017,99.2
1,777,2,58,2,2,25,25,2,0.011,99.2
1,777,2,59,2,2,25,25,2,0.014,99.2
1,777,2,60,2,2,25,25,2,0.013,99.2
1,777,2,61,2,2,25,25,2,0.01,99.2
1,777,2,62,2,2,25,25,2,0.017,99.2
1,777,2,63,2,2,25,25,2,0.011,99.2
1,777,2,64,2,2,25,25,2,0.014,99.2
1,777,2,65,2,2,25,25,2,0.017,99.2
1,777,2,66,2,2,25,25,2,0.014,99.2
1,777,2,67,2,2,25,25,2,0.014,99.2
1,777,2,68,2,2,25,25,2,0.013,99.2
1,777,2,69,2,2,25,25,2,0.013,99.2
1,777,2,70,2,2,25,25,2,0.013,99.2
1,777,2,71,2,2,25,25,2,0.012,99.2
1,777,2,72,2,2,25,25,2,0.011,99.2
1,777,2,73,2,2,25,25,2,0.012,99.2
1,777,2,74,2,2,25,25,2,0.015,99.2
1,777,2,75,2,2,25,25,2,0.012,99.2
1,777,2,76,2,2,25,25,2,0.012,99.2
1,777,2,77,2,2,25,25,2,0.013,99.2
1,777,2,78,2,2,25,25,2,0.012,99.2
1,777,2,79,2,2,25,25,2,0.015,99.2
1,777,2,80,2,2,25,25,2,0.009,99.2
1,777,2,81,2,2,25,25,2,0.011,99.2
1,777,2,82,2,2,25,25,2,0.015,99.2
1,777,2,83,2,2,25,25,2,0.014,99.2
1,777,2,84,2,2,25,25,2,0.014,99.2
1,777,2,85,2,2,25,25,2,0.012,99.2
1,777,2,86,2,2,25,25,2,0.012,99.2
1,777,2,87,2,2,25,25,2,0.013,99.2
1,777,2,88,2,2,25,25,2,0.008,99.2
1,777,2,89,2,2,25,25,2,0.012,99.2
1,777,2,90,2,2,25,25,2,0.012,99.2
1,777,2,91,2,2,25,25,2,0.011,99.2
1,777,2,92,2,2,25,25,2,0.008,98.9
1,777,2,93,2,2,25,25,2,0.006,99.2
1,777,2,94,2,2,25,25,2,0.01,99.2
1,777,2,95,2,2,25,25,2,0.009,99.2
1,777,2,96,2,2,25,25,2,0.016,99.2
1,777,2,97,2,2,25,25,2,0.012,99.2
1,777,2,98,2,2,25,25,2,0.009,99.2
1,777,2,99,2,2,25,25,2,0.005,99.2
1,777,3,0,2,2,25,25,2,0.511,82.9
1,777,3,1,2,2,25,25,2,0.28,94.9
1,777,3,2,2,2,25,25,2,0.183,97.1
1,777,3,3,2,2,25,25,2,0.134,97.9
1,777,3,4,2,2,25,25,2,0.116,98.1
1,777,3,5,2,2,25,25,2,0.113,98.4
1,777,3,6,2,2,25,25,2,0.098,98.7
1,777,3,7,2,2,25,25,2,0.085,98.7
1,777,3,8,2,2,25,25,2,0.085,98.7
1,777,3,9,2,2,25,25,2,0.081,98.7
1,777,3,10,2,2,25,25,2,0.072,98.7
1,777,3,11,2,2,25,25,2,0.055,98.7
1,777,3,12,2,2,25,25,2,0.055,98.4
1,777,3,13,2,2,25,25,2,0.053,98.7
1,777,3,14,2,2,25,25,2,0.047,98.7
1,777,3,15,2,2,25,25,2,0.045,98.7
1,777,3,16,2,2,25,25,2,0.042,98.7
1,777,3,17,2,2,25,25,2,0.037,98.7
1,777,3,18,2,2,25,25,2,0.033,98.9
1,777,3,19,2,2,25,25,2,0.032,98.9
1,777,3,20,2,2,25,25,2,0.032,98.7
1,777,3,21,2,2,25,25,2,0.029,98.7
1,777,3,22,2,2,25,25,2,0.031,98.7
1,777,3,23,2,2,25,25,2,0.029,98.7
1,777,3,24,2,2,25,25,2,0.032,98.7
1,777,3,25,2,2,25,25,2,0.031,98.7
1,777,3,26,2,2,25,25,2,0.028,98.7
1,777,3,27,2,2,25,25,2,0.026,98.9
1,777,3,28,2,2,25,25,2,0.022,98.7
1,777,3,29,2,2,25,25,2,0.021,98.7
1,777,3,30,2,2,25,25,2,0.022,98.7
1,777,3,31,2,2,25,25,2,0.019,98.7
1,777,3,32,2,2,25,25,2,0.024,98.7
1,777,3,33,2,2,25,25,2,0.015,98.7
1,777,3,34,2,2,25,25,2,0.017,98.7
1,777,3,35,2,2,25,25,2,0.018,98.7
1,777,3,36,2,2,25,25,2,0.022,98.7
1,777,3,37,2,2,25,25,2,0.023,98.9
1,777,3,38,2,2,25,25,2,0.02,98.7
1,777,3,39,2,2,25,25,2,0.015,98.7
1,777,3,40,2,2,25,25,2,0.017,98.7
1,777,3,41,2,2,25,25,2,0.015,98.7
1,777,3,42,2,2,25,25,2,0.018,99.2
1,777,3,43,2,2,25,25,2,0.015,98.7
1,777,3,44,2,2,25,25,2,0.016,98.7
1,777,3,45,2,2,25,25,2,0.018,99.2
1,777,3,46,2,2,25,25,2,0.012,98.9
1,777,3,47,2,2,25,25,2,0.014,98.9
1,777,3,48,2,2,25,25,2,0.015,98.7
1,777,3,49,2,2,25,25,2,0.014,98.7
1,777,3,50,2,2,25,25,2,0.013,98.7
1,777,3,51,2,2,25,25,2,0.016,98.9
1,777,3,52,2,2,25,25,2,0.016,98.9
1,777,3,53,2,2,25,25,2,0.017,98.9
1,777,3,54,2,2,25,25,2,0.018,98.7
1,777,3,55,2,2,25,25,2,0.016,98.7
1,777,3,56,2,2,25,25,2,0.013,98.7
1,777,3,57,2,2,25,25,2,0.009,98.9
1,777,3,58,2,2,25,25,2,0.017,99.2
1,777,3,59,2,2,25,25,2,0.013,98.7
1,777,3,60,2,2,25,25,2,0.01,98.7
1,777,3,61,2,2,25,25,2,0.014,98.7
1,777,3,62,2,2,25,25,2,0.014,98.9
1,777,3,63,2,2,25,25,2,0.011,99.2
1,777,3,64,2,2,25,25,2,0.016,98.7
1,777,3,65,2,2,25,25,2,0.013,98.7
1,777,3,66,2,2,25,25,2,0.012,98.9
1,777,3,67,2,2,25,25,2,0.011,99.2
1,777,3,68,2,2,25,25,2,0.014,99.2
1,777,3,69,2,2,25,25,2,0.01,98.9
1,777,3,70,2,2,25,25,2,0.01,98.9
1,777,3,71,2,2,25,25,2,0.011,99.5
1,777,3,72,2,2,25,25,2,0.01,98.7
1,777,3,73,2,2,25,25,2,0.012,99.5
1,777,3,74,2,2,25,25,2,0.012,99.2
1,777,3,75,2,2,25,25,2,0.01,99.2
1,777,3,76,2,2,25,25,2,0.009,98.9
1,777,3,77,2,2,25,25,2,0.008,98.9
1,777,3,78,2,2,25,25,2,0.008,98.9
1,777,3,79,2,2,25,25,2,0.009,98.9
1,777,3,80,2,2,25,25,2,0.009,98.9
1,777,3,81,2,2,25,25,2,0.013,99.2
1,777,3,82,2,2,25,25,2,0.012,99.5
1,777,3,83,2,2,25,25,2,0.008,99.2
1,777,3,84,2,2,25,25,2,0.012,98.9
1,777,3,85,2,2,25,25,2,0.012,99.2
1,777,3,86,2,2,25,25,2,0.011,98.9
1,777,3,87,2,2,25,25,2,0.008,99.2
1,777,3,88,2,2,25,25,2,0.008,99.2
1,777,3,89,2,2,25,25,2,0.009,99.2
1,777,3,90,2,2,25,25,2,0.007,99.2
1,777,3,91,2,2,25,25,2,0.013,99.2
1,777,3,92,2,2,25,25,2,0.007,98.9
1,777,3,93,2,2,25,25,2,0.008,99.2
1,777,3,94,2,2,25,25,2,0.01,99.2
1,777,3,95,2,2,25,25,2,0.011,99.2
1,777,3,96,2,2,25,25,2,0.008,99.2
1,777,3,97,2,2,25,25,2,0.012,99.5
1,777,3,98,2,2,25,25,2,0.008,99.2
1,777,3,99,2,2,25,25,2,0.008,99.2
1,777,4,0,2,2,25,25,2,0.474,88.3
1,777,4,1,2,2,25,25,2,0.261,95.5
1,777,4,2,2,2,25,25,2,0.192,96.8
1,777,4,3,2,2,25,25,2,0.139,97.3
1,777,4,4,2,2,25,25,2,0.116,97.6
1,777,4,5,2,2,25,25,2,0.099,97.6
1,777,4,6,2,2,25,25,2,0.088,97.9
1,777,4,7,2,2,25,25,2,0.078,97.6
1,777,4,8,2,2,25,25,2,0.087,98.1
1,777,4,9,2,2,25,25,2,0.073,98.1
1,777,4,10,2,2,25,25,2,0.065,97.6
1,777,4,11,2,2,25,25,2,0.078,97.9
1,777,4,12,2,2,25,25,2,0.062,98.4
1,777,4,13,2,2,25,25,2,0.054,98.4
1,777,4,14,2,2,25,25,2,0.046,98.1
1,777,4,15,2,2,25,25,2,0.043,99.2
1,777,4,16,2,2,25,25,2,0.041,98.9
1,777,4,17,2,2,25,25,2,0.036,98.9
1,777,4,18,2,2,25,25,2,0.047,98.9
1,777,4,19,2,2,25,25,2,0.035,98.9
1,777,4,20,2,2,25,25,2,0.033,98.9
1,777,4,21,2,2,25,25,2,0.029,98.9
1,777,4,22,2,2,25,25,2,0.031,98.9
1,777,4,23,2,2,25,25,2,0.029,98.9
1,777,4,24,2,2,25,25,2,0.027,98.9
1,777,4,25,2,2,25,25,2,0.027,98.9
1,777,4,26,2,2,25,25,2,0.025,98.9
1,777,4,27,2,2,25,25,2,0.026,98.9
1,777,4,28,2,2,25,25,2,0.021,98.9
1,777,4,29,2,2,25,25,2,0.026,99.2
1,777,4,30,2,2,25,25,2,0.023,99.2
1,777,4,31,2,2,25,25,2,0.021,99.2
1,777,4,32,2,2,25,25,2,0.025,99.2
1,777,4,33,2,2,25,25,2,0.018,99.2
1,777,4,34,2,2,25,25,2,0.022,99.2
1,777,4,35,2,2,25,25,2,0.021,99.2
1,777,4,36,2,2,25,25,2,0.022,99.2
1,777,4,37,2,2,25,25,2,0.019,99.2
1,777,4,38,2,2,25,25,2,0.022,99.2
1,777,4,39,2,2,25,25,2,0.016,99.2
1,777,4,40,2,2,25,25,2,0.02,99.2
1,777,4,41,2,2,25,25,2,0.02,99.2
1,777,4,42,2,2,25,25,2,0.017,99.2
1,777,4,43,2,2,25,25,2,0.016,99.2
1,777,4,44,2,2,25,25,2,0.013,99.2
1,777,4,45,2,2,25,25,2,0.021,99.2
1,777,4,46,2,2,25,25,2,0.017,99.2
1,777,4,47,2,2,25,25,2,0.014,99.2
1,777,4,48,2,2,25,25,2,0.016,99.2
1,777,4,49,2,2,25,25,2,0.013,99.2
1,777,4,50,2,2,25,25,2,0.015,99.2
1,777,4,51,2,2,25,25,2,0.017,99.2
1,777,4,52,2,2,25,25,2,0.016,99.2
1,777,4,53,2,2,25,25,2,0.012,99.2
1,777,4,54,2,2,25,25,2,0.018,99.2
1,777,4,55,2,2,25,25,2,0.014,99.2
1,777,4,56,2,2,25,25,2,0.012,99.2
1,777,4,57,2,2,25,25,2,0.012,99.2
1,777,4,58,2,2,25,25,2,0.015,99.2
1,777,4,59,2,2,25,25,2,0.016,99.2
1,777,4,60,2,2,25,25,2,0.013,99.2
1,777,4,61,2,2,25,25,2,0.013,99.2
1,777,4,62,2,2,25,25,2,0.014,99.2
1,777,4,63,2,2,25,25,2,0.015,99.2
1,777,4,64,2,2,25,25,2,0.013,99.2
1,777,4,65,2,2,25,25,2,0.013,99.2
1,777,4,66,2,2,25,25,2,0.011,99.2
1,777,4,67,2,2,25,25,2,0.011,99.2
1,777,4,68,2,2,25,25,2,0.01,98.9
1,777,4,69,2,2,25,25,2,0.012,99.2
1,777,4,70,2,2,25,25,2,0.015,99.2
1,777,4,71,2,2,25,25,2,0.008,99.2
1,777,4,72,2,2,25,25,2,0.017,99.2
1,777,4,73,2,2,25,25,2,0.013,99.2
1,777,4,74,2,2,25,25,2,0.011,99.2
1,777,4,75,2,2,25,25,2,0.011,99.2
1,777,4,76,2,2,25,25,2,0.012,99.2
1,777,4,77,2,2,25,25,2,0.012,99.2
1,777,4,78,2,2,25,25,2,0.011,99.2
1,777,4,79,2,2,25,25,2,0.014,99.2
1,777,4,80,2,2,25,25,2,0.011,99.2
1,777,4,81,2,2,25,25,2,0.008,99.2
1,777,4,82,2,2,25,25,2,0.011,99.2
1,777,4,83,2,2,25,25,2,0.01,99.2
1,777,4,84,2,2,25,25,2,0.009,99.2
1,777,4,85,2,2,25,25,2,0.012,99.2
1,777,4,86,2,2,25,25,2,0.009,99.2
1,777,4,87,2,2,25,25,2,0.006,99.2
1,777,4,88,2,2,25,25,2,0.011,99.5
1,777,4,89,2,2,25,25,2,0.009,99.2
1,777,4,90,2,2,25,25,2,0.016,99.2
1,777,4,91,2,2,25,25,2,0.01,99.2
1,777,4,92,2,2,25,25,2,0.015,99.2
1,777,4,93,2,2,25,25,2,0.013,99.5
1,777,4,94,2,2,25,25,2,0.01,99.2
1,777,4,95,2,2,25,25,2,0.006,99.2
1,777,4,96,2,2,25,25,2,0.01,99.2
1,777,4,97,2,2,25,25,2,0.009,99.2
1,777,4,98,2,2,25,25,2,0.015,99.5
1,777,4,99,2,2,25,25,2,0.008,99.7
